product_revenue_id,month_end,revenue_amount
PR_A053_PER202505_1,2025-05-31,18187.06
PR_A053_PER202505_2,2025-05-31,12124.71
PR_A054_PER202505_0,2025-05-31,30687.01
PR_A054_PER202505_1,2025-05-31,18412.21
PR_A054_PER202505_2,2025-05-31,12274.8
PR_A055_PER202505_0,2025-05-31,31062.26
PR_A055_PER202505_1,2025-05-31,18637.36
PR_A055_PER202505_2,2025-05-31,12424.9
PR_A056_PER202505_0,2025-05-31,31437.51
PR_A056_PER202505_1,2025-05-31,18862.51
PR_A056_PER202505_2,2025-05-31,12575.0
PR_A057_PER202505_0,2025-05-31,31812.76
PR_A057_PER202505_1,2025-05-31,19087.66
PR_A057_PER202505_2,2025-05-31,12725.1
PR_A058_PER202505_0,2025-05-31,32188.01
PR_A058_PER202505_1,2025-05-31,19312.8
PR_A058_PER202505_2,2025-05-31,12875.2
PR_A059_PER202505_0,2025-05-31,32563.26
PR_A059_PER202505_1,2025-05-31,19537.95
PR_A059_PER202505_2,2025-05-31,13025.3
PR_A060_PER202505_0,2025-05-31,32938.51
PR_A060_PER202505_1,2025-05-31,19763.1
PR_A060_PER202505_2,2025-05-31,13175.4
PR_A001_PER202506_0,2025-06-30,14931.55
PR_A001_PER202506_1,2025-06-30,8958.93
PR_A001_PER202506_2,2025-06-30,5972.62
PR_A002_PER202506_0,2025-06-30,15450.41
PR_A002_PER202506_1,2025-06-30,9270.25
PR_A002_PER202506_2,2025-06-30,6180.16
PR_A003_PER202506_0,2025-06-30,15969.27
PR_A003_PER202506_1,2025-06-30,9581.56
PR_A003_PER202506_2,2025-06-30,6387.71
PR_A004_PER202506_0,2025-06-30,16488.12
PR_A004_PER202506_1,2025-06-30,9892.87
PR_A004_PER202506_2,2025-06-30,6595.25
PR_A005_PER202506_0,2025-06-30,17006.98
PR_A005_PER202506_1,2025-06-30,10204.19
PR_A005_PER202506_2,2025-06-30,6802.79
PR_A006_PER202506_0,2025-06-30,17525.84
PR_A006_PER202506_1,2025-06-30,10515.5
PR_A006_PER202506_2,2025-06-30,7010.33
PR_A007_PER202506_0,2025-06-30,18044.69
PR_A007_PER202506_1,2025-06-30,10826.82
PR_A007_PER202506_2,2025-06-30,7217.88
PR_A008_PER202506_0,2025-06-30,18563.55
PR_A008_PER202506_1,2025-06-30,11138.13
PR_A008_PER202506_2,2025-06-30,7425.42
PR_A009_PER202506_0,2025-06-30,19082.41
PR_A009_PER202506_1,2025-06-30,11449.44
PR_A009_PER202506_2,2025-06-30,7632.96
PR_A010_PER202506_0,2025-06-30,19601.26
PR_A010_PER202506_1,2025-06-30,11760.76
PR_A010_PER202506_2,2025-06-30,7840.51
PR_A011_PER202506_0,2025-06-30,17050.95
PR_A011_PER202506_1,2025-06-30,10230.57
PR_A011_PER202506_2,2025-06-30,6820.38
PR_A012_PER202506_0,2025-06-30,17490.66
PR_A012_PER202506_1,2025-06-30,10494.4
PR_A012_PER202506_2,2025-06-30,6996.26
PR_A013_PER202506_0,2025-06-30,17930.37
PR_A013_PER202506_1,2025-06-30,10758.22
PR_A013_PER202506_2,2025-06-30,7172.15
PR_A014_PER202506_0,2025-06-30,18370.08
PR_A014_PER202506_1,2025-06-30,11022.05
PR_A014_PER202506_2,2025-06-30,7348.03
PR_A015_PER202506_0,2025-06-30,18809.79
PR_A015_PER202506_1,2025-06-30,11285.87
PR_A015_PER202506_2,2025-06-30,7523.92
PR_A016_PER202506_0,2025-06-30,19249.5
PR_A016_PER202506_1,2025-06-30,11549.7
PR_A016_PER202506_2,2025-06-30,7699.8
PR_A017_PER202506_0,2025-06-30,19689.21
PR_A017_PER202506_1,2025-06-30,11813.52
PR_A017_PER202506_2,2025-06-30,7875.68
PR_A018_PER202506_0,2025-06-30,20128.92
PR_A018_PER202506_1,2025-06-30,12077.35
PR_A018_PER202506_2,2025-06-30,8051.57
PR_A019_PER202506_0,2025-06-30,20568.63
PR_A019_PER202506_1,2025-06-30,12341.18
PR_A019_PER202506_2,2025-06-30,8227.45
PR_A020_PER202506_0,2025-06-30,21008.33
PR_A020_PER202506_1,2025-06-30,12605.0
PR_A020_PER202506_2,2025-06-30,8403.33
PR_A021_PER202506_0,2025-06-30,21448.04
PR_A021_PER202506_1,2025-06-30,12868.83
PR_A021_PER202506_2,2025-06-30,8579.22
PR_A022_PER202506_0,2025-06-30,21887.75
PR_A022_PER202506_1,2025-06-30,13132.65
PR_A022_PER202506_2,2025-06-30,8755.1
PR_A023_PER202506_0,2025-06-30,22327.46
PR_A023_PER202506_1,2025-06-30,13396.48
PR_A023_PER202506_2,2025-06-30,8930.99
PR_A024_PER202506_0,2025-06-30,22767.17
PR_A024_PER202506_1,2025-06-30,13660.3
PR_A024_PER202506_2,2025-06-30,9106.87
PR_A025_PER202506_0,2025-06-30,23206.88
PR_A025_PER202506_1,2025-06-30,13924.13
PR_A025_PER202506_2,2025-06-30,9282.75
PR_A026_PER202506_0,2025-06-30,23646.59
PR_A026_PER202506_1,2025-06-30,14187.95
PR_A026_PER202506_2,2025-06-30,9458.64
PR_A027_PER202506_0,2025-06-30,24086.3
PR_A027_PER202506_1,2025-06-30,14451.78
PR_A027_PER202506_2,2025-06-30,9634.52
PR_A028_PER202506_0,2025-06-30,24526.01
PR_A028_PER202506_1,2025-06-30,14715.61
PR_A028_PER202506_2,2025-06-30,9810.4
PR_A029_PER202506_0,2025-06-30,24965.72
PR_A029_PER202506_1,2025-06-30,14979.43
PR_A029_PER202506_2,2025-06-30,9986.29
PR_A030_PER202506_0,2025-06-30,25405.43
PR_A030_PER202506_1,2025-06-30,15243.26
PR_A030_PER202506_2,2025-06-30,10162.17
PR_A031_PER202506_0,2025-06-30,25845.14
PR_A031_PER202506_1,2025-06-30,15507.08
PR_A031_PER202506_2,2025-06-30,10338.05
PR_A032_PER202506_0,2025-06-30,26284.85
PR_A032_PER202506_1,2025-06-30,15770.91
PR_A032_PER202506_2,2025-06-30,10513.94
PR_A033_PER202506_0,2025-06-30,26724.56
PR_A033_PER202506_1,2025-06-30,16034.73
PR_A033_PER202506_2,2025-06-30,10689.82
PR_A034_PER202506_0,2025-06-30,27164.27
PR_A034_PER202506_1,2025-06-30,16298.56
PR_A034_PER202506_2,2025-06-30,10865.71
PR_A035_PER202506_0,2025-06-30,27603.97
PR_A035_PER202506_1,2025-06-30,16562.38
PR_A035_PER202506_2,2025-06-30,11041.59
PR_A036_PER202506_0,2025-06-30,28043.68
PR_A036_PER202506_1,2025-06-30,16826.21
PR_A036_PER202506_2,2025-06-30,11217.47
PR_A037_PER202506_0,2025-06-30,28483.39
PR_A037_PER202506_1,2025-06-30,17090.04
PR_A037_PER202506_2,2025-06-30,11393.36
PR_A038_PER202506_0,2025-06-30,28923.1
PR_A038_PER202506_1,2025-06-30,17353.86
PR_A038_PER202506_2,2025-06-30,11569.24
PR_A039_PER202506_0,2025-06-30,29362.81
PR_A039_PER202506_1,2025-06-30,17617.69
PR_A039_PER202506_2,2025-06-30,11745.12
PR_A040_PER202506_0,2025-06-30,29802.52
PR_A040_PER202506_1,2025-06-30,17881.51
PR_A040_PER202506_2,2025-06-30,11921.01
PR_A041_PER202506_0,2025-06-30,30242.23
PR_A041_PER202506_1,2025-06-30,18145.34
PR_A041_PER202506_2,2025-06-30,12096.89
PR_A042_PER202506_0,2025-06-30,30681.94
PR_A042_PER202506_1,2025-06-30,18409.16
PR_A042_PER202506_2,2025-06-30,12272.78
PR_A043_PER202506_0,2025-06-30,31121.65
PR_A043_PER202506_1,2025-06-30,18672.99
PR_A043_PER202506_2,2025-06-30,12448.66
PR_A044_PER202506_0,2025-06-30,31561.36
PR_A044_PER202506_1,2025-06-30,18936.82
PR_A044_PER202506_2,2025-06-30,12624.54
PR_A045_PER202506_0,2025-06-30,32001.07
PR_A045_PER202506_1,2025-06-30,19200.64
PR_A045_PER202506_2,2025-06-30,12800.43
PR_A046_PER202506_0,2025-06-30,32440.78
PR_A046_PER202506_1,2025-06-30,19464.47
PR_A046_PER202506_2,2025-06-30,12976.31
PR_A047_PER202506_0,2025-06-30,32880.49
PR_A047_PER202506_1,2025-06-30,19728.29
PR_A047_PER202506_2,2025-06-30,13152.19
PR_A048_PER202506_0,2025-06-30,33320.2
PR_A048_PER202506_1,2025-06-30,19992.12
PR_A048_PER202506_2,2025-06-30,13328.08
PR_A049_PER202506_0,2025-06-30,33759.91
PR_A049_PER202506_1,2025-06-30,20255.94
PR_A049_PER202506_2,2025-06-30,13503.96
PR_A050_PER202506_0,2025-06-30,34199.61
PR_A050_PER202506_1,2025-06-30,20519.77
PR_A050_PER202506_2,2025-06-30,13679.85
PR_A051_PER202506_0,2025-06-30,28404.25
PR_A051_PER202506_1,2025-06-30,17042.55
PR_A051_PER202506_2,2025-06-30,11361.7
PR_A052_PER202506_0,2025-06-30,28764.81
PR_A052_PER202506_1,2025-06-30,17258.88
PR_A052_PER202506_2,2025-06-30,11505.92
PR_A053_PER202506_0,2025-06-30,29125.37
PR_A053_PER202506_1,2025-06-30,17475.22
PR_A053_PER202506_2,2025-06-30,11650.15
PR_A054_PER202506_0,2025-06-30,29485.93
PR_A054_PER202506_1,2025-06-30,17691.56
PR_A054_PER202506_2,2025-06-30,11794.37
PR_A055_PER202506_0,2025-06-30,29846.49
PR_A055_PER202506_1,2025-06-30,17907.9
PR_A055_PER202506_2,2025-06-30,11938.6
PR_A056_PER202506_0,2025-06-30,30207.05
PR_A056_PER202506_1,2025-06-30,18124.23
PR_A056_PER202506_2,2025-06-30,12082.82
PR_A057_PER202506_0,2025-06-30,30567.62
PR_A057_PER202506_1,2025-06-30,18340.57
PR_A057_PER202506_2,2025-06-30,12227.05
PR_A058_PER202506_0,2025-06-30,30928.18
PR_A058_PER202506_1,2025-06-30,18556.91
PR_A058_PER202506_2,2025-06-30,12371.27
PR_A059_PER202506_0,2025-06-30,31288.74
PR_A059_PER202506_1,2025-06-30,18773.24
PR_A059_PER202506_2,2025-06-30,12515.5
PR_A060_PER202506_0,2025-06-30,31649.3
PR_A060_PER202506_1,2025-06-30,18989.58
PR_A060_PER202506_2,2025-06-30,12659.72
PR_A001_PER202507_0,2025-07-31,14361.8
PR_A001_PER202507_1,2025-07-31,8617.08
PR_A001_PER202507_2,2025-07-31,5744.72
PR_A002_PER202507_0,2025-07-31,14860.86
PR_A002_PER202507_1,2025-07-31,8916.51
PR_A002_PER202507_2,2025-07-31,5944.34
PR_A003_PER202507_0,2025-07-31,15359.92
PR_A003_PER202507_1,2025-07-31,9215.95
PR_A003_PER202507_2,2025-07-31,6143.97
PR_A004_PER202507_0,2025-07-31,15858.97
PR_A004_PER202507_1,2025-07-31,9515.38
PR_A004_PER202507_2,2025-07-31,6343.59
PR_A005_PER202507_0,2025-07-31,16358.03
PR_A005_PER202507_1,2025-07-31,9814.82
PR_A005_PER202507_2,2025-07-31,6543.21
PR_A006_PER202507_0,2025-07-31,16857.09
PR_A006_PER202507_1,2025-07-31,10114.25
PR_A006_PER202507_2,2025-07-31,6742.84
PR_A007_PER202507_0,2025-07-31,17356.15
PR_A007_PER202507_1,2025-07-31,10413.69
PR_A007_PER202507_2,2025-07-31,6942.46
PR_A008_PER202507_0,2025-07-31,17855.21
PR_A008_PER202507_1,2025-07-31,10713.13
PR_A008_PER202507_2,2025-07-31,7142.08
PR_A009_PER202507_0,2025-07-31,18354.27
PR_A009_PER202507_1,2025-07-31,11012.56
PR_A009_PER202507_2,2025-07-31,7341.71
PR_A010_PER202507_0,2025-07-31,18853.33
PR_A010_PER202507_1,2025-07-31,11312.0
PR_A010_PER202507_2,2025-07-31,7541.33
PR_A011_PER202507_0,2025-07-31,16400.33
PR_A011_PER202507_1,2025-07-31,9840.2
PR_A011_PER202507_2,2025-07-31,6560.13
PR_A012_PER202507_0,2025-07-31,16823.26
PR_A012_PER202507_1,2025-07-31,10093.95
PR_A012_PER202507_2,2025-07-31,6729.3
PR_A013_PER202507_0,2025-07-31,17246.19
PR_A013_PER202507_1,2025-07-31,10347.71
PR_A013_PER202507_2,2025-07-31,6898.48
PR_A014_PER202507_0,2025-07-31,17669.12
PR_A014_PER202507_1,2025-07-31,10601.47
PR_A014_PER202507_2,2025-07-31,7067.65
PR_A015_PER202507_0,2025-07-31,18092.05
PR_A015_PER202507_1,2025-07-31,10855.23
PR_A015_PER202507_2,2025-07-31,7236.82
PR_A016_PER202507_0,2025-07-31,18514.98
PR_A016_PER202507_1,2025-07-31,11108.99
PR_A016_PER202507_2,2025-07-31,7405.99
PR_A017_PER202507_0,2025-07-31,18937.91
PR_A017_PER202507_1,2025-07-31,11362.75
PR_A017_PER202507_2,2025-07-31,7575.16
PR_A018_PER202507_0,2025-07-31,19360.84
PR_A018_PER202507_1,2025-07-31,11616.51
PR_A018_PER202507_2,2025-07-31,7744.34
PR_A019_PER202507_0,2025-07-31,19783.77
PR_A019_PER202507_1,2025-07-31,11870.26
PR_A019_PER202507_2,2025-07-31,7913.51
PR_A020_PER202507_0,2025-07-31,20206.71
PR_A020_PER202507_1,2025-07-31,12124.02
PR_A020_PER202507_2,2025-07-31,8082.68
PR_A021_PER202507_0,2025-07-31,20629.64
PR_A021_PER202507_1,2025-07-31,12377.78
PR_A021_PER202507_2,2025-07-31,8251.85
PR_A022_PER202507_0,2025-07-31,21052.57
PR_A022_PER202507_1,2025-07-31,12631.54
PR_A022_PER202507_2,2025-07-31,8421.03
PR_A023_PER202507_0,2025-07-31,21475.5
PR_A023_PER202507_1,2025-07-31,12885.3
PR_A023_PER202507_2,2025-07-31,8590.2
PR_A024_PER202507_0,2025-07-31,21898.43
PR_A024_PER202507_1,2025-07-31,13139.06
PR_A024_PER202507_2,2025-07-31,8759.37
PR_A025_PER202507_0,2025-07-31,22321.36
PR_A025_PER202507_1,2025-07-31,13392.82
PR_A025_PER202507_2,2025-07-31,8928.54
PR_A026_PER202507_0,2025-07-31,22744.29
PR_A026_PER202507_1,2025-07-31,13646.57
PR_A026_PER202507_2,2025-07-31,9097.72
PR_A027_PER202507_0,2025-07-31,23167.22
PR_A027_PER202507_1,2025-07-31,13900.33
PR_A027_PER202507_2,2025-07-31,9266.89
PR_A028_PER202507_0,2025-07-31,23590.15
PR_A028_PER202507_1,2025-07-31,14154.09
PR_A028_PER202507_2,2025-07-31,9436.06
PR_A029_PER202507_0,2025-07-31,24013.08
PR_A029_PER202507_1,2025-07-31,14407.85
PR_A029_PER202507_2,2025-07-31,9605.23
PR_A030_PER202507_0,2025-07-31,24436.02
PR_A030_PER202507_1,2025-07-31,14661.61
PR_A030_PER202507_2,2025-07-31,9774.41
PR_A031_PER202507_0,2025-07-31,24858.95
PR_A031_PER202507_1,2025-07-31,14915.37
PR_A031_PER202507_2,2025-07-31,9943.58
PR_A032_PER202507_0,2025-07-31,25281.88
PR_A032_PER202507_1,2025-07-31,15169.13
PR_A032_PER202507_2,2025-07-31,10112.75
PR_A033_PER202507_0,2025-07-31,25704.81
PR_A033_PER202507_1,2025-07-31,15422.89
PR_A033_PER202507_2,2025-07-31,10281.92
PR_A034_PER202507_0,2025-07-31,26127.74
PR_A034_PER202507_1,2025-07-31,15676.64
PR_A034_PER202507_2,2025-07-31,10451.1
PR_A035_PER202507_0,2025-07-31,26550.67
PR_A035_PER202507_1,2025-07-31,15930.4
PR_A035_PER202507_2,2025-07-31,10620.27
PR_A036_PER202507_0,2025-07-31,26973.6
PR_A036_PER202507_1,2025-07-31,16184.16
PR_A036_PER202507_2,2025-07-31,10789.44
PR_A037_PER202507_0,2025-07-31,27396.53
PR_A037_PER202507_1,2025-07-31,16437.92
PR_A037_PER202507_2,2025-07-31,10958.61
PR_A038_PER202507_0,2025-07-31,27819.46
PR_A038_PER202507_1,2025-07-31,16691.68
PR_A038_PER202507_2,2025-07-31,11127.79
PR_A039_PER202507_0,2025-07-31,28242.39
PR_A039_PER202507_1,2025-07-31,16945.44
PR_A039_PER202507_2,2025-07-31,11296.96
PR_A040_PER202507_0,2025-07-31,28665.33
PR_A040_PER202507_1,2025-07-31,17199.2
PR_A040_PER202507_2,2025-07-31,11466.13
PR_A041_PER202507_0,2025-07-31,29088.26
PR_A041_PER202507_1,2025-07-31,17452.95
PR_A041_PER202507_2,2025-07-31,11635.3
PR_A042_PER202507_0,2025-07-31,29511.19
PR_A042_PER202507_1,2025-07-31,17706.71
PR_A042_PER202507_2,2025-07-31,11804.48
PR_A043_PER202507_0,2025-07-31,29934.12
PR_A043_PER202507_1,2025-07-31,17960.47
PR_A043_PER202507_2,2025-07-31,11973.65
PR_A044_PER202507_0,2025-07-31,30357.05
PR_A044_PER202507_1,2025-07-31,18214.23
PR_A044_PER202507_2,2025-07-31,12142.82
PR_A045_PER202507_0,2025-07-31,30779.98
PR_A045_PER202507_1,2025-07-31,18467.99
PR_A045_PER202507_2,2025-07-31,12311.99
PR_A046_PER202507_0,2025-07-31,31202.91
PR_A046_PER202507_1,2025-07-31,18721.75
PR_A046_PER202507_2,2025-07-31,12481.16
PR_A047_PER202507_0,2025-07-31,31625.84
PR_A047_PER202507_1,2025-07-31,18975.51
PR_A047_PER202507_2,2025-07-31,12650.34
PR_A048_PER202507_0,2025-07-31,32048.77
PR_A048_PER202507_1,2025-07-31,19229.26
PR_A048_PER202507_2,2025-07-31,12819.51
PR_A049_PER202507_0,2025-07-31,32471.71
PR_A049_PER202507_1,2025-07-31,19483.02
PR_A049_PER202507_2,2025-07-31,12988.68
PR_A050_PER202507_0,2025-07-31,32894.64
PR_A050_PER202507_1,2025-07-31,19736.78
PR_A050_PER202507_2,2025-07-31,13157.85
PR_A051_PER202507_0,2025-07-31,27320.41
PR_A051_PER202507_1,2025-07-31,16392.24
PR_A051_PER202507_2,2025-07-31,10928.16
PR_A052_PER202507_0,2025-07-31,27667.21
PR_A052_PER202507_1,2025-07-31,16600.33
PR_A052_PER202507_2,2025-07-31,11066.88
PR_A053_PER202507_0,2025-07-31,28014.01
PR_A053_PER202507_1,2025-07-31,16808.41
PR_A053_PER202507_2,2025-07-31,11205.6
PR_A054_PER202507_0,2025-07-31,28360.82
PR_A054_PER202507_1,2025-07-31,17016.49
PR_A054_PER202507_2,2025-07-31,11344.33
PR_A055_PER202507_0,2025-07-31,28707.62
PR_A055_PER202507_1,2025-07-31,17224.57
PR_A055_PER202507_2,2025-07-31,11483.05
PR_A056_PER202507_0,2025-07-31,29054.42
PR_A056_PER202507_1,2025-07-31,17432.65
PR_A056_PER202507_2,2025-07-31,11621.77
PR_A057_PER202507_0,2025-07-31,29401.23
PR_A057_PER202507_1,2025-07-31,17640.74
PR_A057_PER202507_2,2025-07-31,11760.49
PR_A058_PER202507_0,2025-07-31,29748.03
PR_A058_PER202507_1,2025-07-31,17848.82
PR_A058_PER202507_2,2025-07-31,11899.21
PR_A059_PER202507_0,2025-07-31,30094.83
PR_A059_PER202507_1,2025-07-31,18056.9
PR_A059_PER202507_2,2025-07-31,12037.93
PR_A060_PER202507_0,2025-07-31,30441.64
PR_A060_PER202507_1,2025-07-31,18264.98
PR_A060_PER202507_2,2025-07-31,12176.65
PR_A001_PER202508_0,2025-08-31,13893.24
PR_A001_PER202508_1,2025-08-31,8335.94
PR_A001_PER202508_2,2025-08-31,5557.29
PR_A002_PER202508_0,2025-08-31,14376.01
PR_A002_PER202508_1,2025-08-31,8625.61
PR_A002_PER202508_2,2025-08-31,5750.41
PR_A003_PER202508_0,2025-08-31,14858.79
PR_A003_PER202508_1,2025-08-31,8915.27
PR_A003_PER202508_2,2025-08-31,5943.52
PR_A004_PER202508_0,2025-08-31,15341.57
PR_A004_PER202508_1,2025-08-31,9204.94
PR_A004_PER202508_2,2025-08-31,6136.63
PR_A005_PER202508_0,2025-08-31,15824.34
PR_A005_PER202508_1,2025-08-31,9494.61
PR_A005_PER202508_2,2025-08-31,6329.74
PR_A006_PER202508_0,2025-08-31,16307.12
PR_A006_PER202508_1,2025-08-31,9784.27
PR_A006_PER202508_2,2025-08-31,6522.85
PR_A007_PER202508_0,2025-08-31,16789.9
PR_A007_PER202508_1,2025-08-31,10073.94
PR_A007_PER202508_2,2025-08-31,6715.96
PR_A008_PER202508_0,2025-08-31,17272.67
PR_A008_PER202508_1,2025-08-31,10363.6
PR_A008_PER202508_2,2025-08-31,6909.07
PR_A009_PER202508_0,2025-08-31,17755.45
PR_A009_PER202508_1,2025-08-31,10653.27
PR_A009_PER202508_2,2025-08-31,7102.18
PR_A010_PER202508_0,2025-08-31,18238.23
PR_A010_PER202508_1,2025-08-31,10942.94
PR_A010_PER202508_2,2025-08-31,7295.29
PR_A011_PER202508_0,2025-08-31,15865.26
PR_A011_PER202508_1,2025-08-31,9519.15
PR_A011_PER202508_2,2025-08-31,6346.1
PR_A012_PER202508_0,2025-08-31,16274.39
PR_A012_PER202508_1,2025-08-31,9764.63
PR_A012_PER202508_2,2025-08-31,6509.76
PR_A013_PER202508_0,2025-08-31,16683.52
PR_A013_PER202508_1,2025-08-31,10010.11
PR_A013_PER202508_2,2025-08-31,6673.41
PR_A014_PER202508_0,2025-08-31,17092.65
PR_A014_PER202508_1,2025-08-31,10255.59
PR_A014_PER202508_2,2025-08-31,6837.06
PR_A015_PER202508_0,2025-08-31,17501.79
PR_A015_PER202508_1,2025-08-31,10501.07
PR_A015_PER202508_2,2025-08-31,7000.71
PR_A016_PER202508_0,2025-08-31,17910.92
PR_A016_PER202508_1,2025-08-31,10746.55
PR_A016_PER202508_2,2025-08-31,7164.37
PR_A017_PER202508_0,2025-08-31,18320.05
PR_A017_PER202508_1,2025-08-31,10992.03
PR_A017_PER202508_2,2025-08-31,7328.02
PR_A018_PER202508_0,2025-08-31,18729.18
PR_A018_PER202508_1,2025-08-31,11237.51
PR_A018_PER202508_2,2025-08-31,7491.67
PR_A019_PER202508_0,2025-08-31,19138.32
PR_A019_PER202508_1,2025-08-31,11482.99
PR_A019_PER202508_2,2025-08-31,7655.33
PR_A020_PER202508_0,2025-08-31,19547.45
PR_A020_PER202508_1,2025-08-31,11728.47
PR_A020_PER202508_2,2025-08-31,7818.98
PR_A021_PER202508_0,2025-08-31,19956.58
PR_A021_PER202508_1,2025-08-31,11973.95
PR_A021_PER202508_2,2025-08-31,7982.63
PR_A022_PER202508_0,2025-08-31,20365.71
PR_A022_PER202508_1,2025-08-31,12219.43
PR_A022_PER202508_2,2025-08-31,8146.29
PR_A023_PER202508_0,2025-08-31,20774.85
PR_A023_PER202508_1,2025-08-31,12464.91
PR_A023_PER202508_2,2025-08-31,8309.94
PR_A024_PER202508_0,2025-08-31,21183.98
PR_A024_PER202508_1,2025-08-31,12710.39
PR_A024_PER202508_2,2025-08-31,8473.59
PR_A025_PER202508_0,2025-08-31,21593.11
PR_A025_PER202508_1,2025-08-31,12955.87
PR_A025_PER202508_2,2025-08-31,8637.25
PR_A026_PER202508_0,2025-08-31,22002.25
PR_A026_PER202508_1,2025-08-31,13201.35
PR_A026_PER202508_2,2025-08-31,8800.9
PR_A027_PER202508_0,2025-08-31,22411.38
PR_A027_PER202508_1,2025-08-31,13446.83
PR_A027_PER202508_2,2025-08-31,8964.55
PR_A028_PER202508_0,2025-08-31,22820.51
PR_A028_PER202508_1,2025-08-31,13692.31
PR_A028_PER202508_2,2025-08-31,9128.2
PR_A029_PER202508_0,2025-08-31,23229.64
PR_A029_PER202508_1,2025-08-31,13937.79
PR_A029_PER202508_2,2025-08-31,9291.86
PR_A030_PER202508_0,2025-08-31,23638.78
PR_A030_PER202508_1,2025-08-31,14183.27
PR_A030_PER202508_2,2025-08-31,9455.51
PR_A031_PER202508_0,2025-08-31,24047.91
PR_A031_PER202508_1,2025-08-31,14428.75
PR_A031_PER202508_2,2025-08-31,9619.16
PR_A032_PER202508_0,2025-08-31,24457.04
PR_A032_PER202508_1,2025-08-31,14674.22
PR_A032_PER202508_2,2025-08-31,9782.82
PR_A033_PER202508_0,2025-08-31,24866.17
PR_A033_PER202508_1,2025-08-31,14919.7
PR_A033_PER202508_2,2025-08-31,9946.47
PR_A034_PER202508_0,2025-08-31,25275.31
PR_A034_PER202508_1,2025-08-31,15165.18
PR_A034_PER202508_2,2025-08-31,10110.12
PR_A035_PER202508_0,2025-08-31,25684.44
PR_A035_PER202508_1,2025-08-31,15410.66
PR_A035_PER202508_2,2025-08-31,10273.78
PR_A036_PER202508_0,2025-08-31,26093.57
PR_A036_PER202508_1,2025-08-31,15656.14
PR_A036_PER202508_2,2025-08-31,10437.43
PR_A037_PER202508_0,2025-08-31,26502.7
PR_A037_PER202508_1,2025-08-31,15901.62
PR_A037_PER202508_2,2025-08-31,10601.08
PR_A038_PER202508_0,2025-08-31,26911.84
PR_A038_PER202508_1,2025-08-31,16147.1
PR_A038_PER202508_2,2025-08-31,10764.74
PR_A039_PER202508_0,2025-08-31,27320.97
PR_A039_PER202508_1,2025-08-31,16392.58
PR_A039_PER202508_2,2025-08-31,10928.39
PR_A040_PER202508_0,2025-08-31,27730.1
PR_A040_PER202508_1,2025-08-31,16638.06
PR_A040_PER202508_2,2025-08-31,11092.04
PR_A041_PER202508_0,2025-08-31,28139.24
PR_A041_PER202508_1,2025-08-31,16883.54
PR_A041_PER202508_2,2025-08-31,11255.69
PR_A042_PER202508_0,2025-08-31,28548.37
PR_A042_PER202508_1,2025-08-31,17129.02
PR_A042_PER202508_2,2025-08-31,11419.35
PR_A043_PER202508_0,2025-08-31,28957.5
PR_A043_PER202508_1,2025-08-31,17374.5
PR_A043_PER202508_2,2025-08-31,11583.0
PR_A044_PER202508_0,2025-08-31,29366.63
PR_A044_PER202508_1,2025-08-31,17619.98
PR_A044_PER202508_2,2025-08-31,11746.65
PR_A045_PER202508_0,2025-08-31,29775.77
PR_A045_PER202508_1,2025-08-31,17865.46
PR_A045_PER202508_2,2025-08-31,11910.31
PR_A046_PER202508_0,2025-08-31,30184.9
PR_A046_PER202508_1,2025-08-31,18110.94
PR_A046_PER202508_2,2025-08-31,12073.96
PR_A047_PER202508_0,2025-08-31,30594.03
PR_A047_PER202508_1,2025-08-31,18356.42
PR_A047_PER202508_2,2025-08-31,12237.61
PR_A048_PER202508_0,2025-08-31,31003.16
PR_A048_PER202508_1,2025-08-31,18601.9
PR_A048_PER202508_2,2025-08-31,12401.27
PR_A049_PER202508_0,2025-08-31,31412.3
PR_A049_PER202508_1,2025-08-31,18847.38
PR_A049_PER202508_2,2025-08-31,12564.92
PR_A050_PER202508_0,2025-08-31,31821.43
PR_A050_PER202508_1,2025-08-31,19092.86
PR_A050_PER202508_2,2025-08-31,12728.57
PR_A051_PER202508_0,2025-08-31,26429.06
PR_A051_PER202508_1,2025-08-31,15857.44
PR_A051_PER202508_2,2025-08-31,10571.62
PR_A052_PER202508_0,2025-08-31,26764.55
PR_A052_PER202508_1,2025-08-31,16058.73
PR_A052_PER202508_2,2025-08-31,10705.82
PR_A053_PER202508_0,2025-08-31,27100.04
PR_A053_PER202508_1,2025-08-31,16260.02
PR_A053_PER202508_2,2025-08-31,10840.02
PR_A054_PER202508_0,2025-08-31,27435.53
PR_A054_PER202508_1,2025-08-31,16461.32
PR_A054_PER202508_2,2025-08-31,10974.21
PR_A055_PER202508_0,2025-08-31,27771.02
PR_A055_PER202508_1,2025-08-31,16662.61
PR_A055_PER202508_2,2025-08-31,11108.41
PR_A056_PER202508_0,2025-08-31,28106.5
PR_A056_PER202508_1,2025-08-31,16863.9
PR_A056_PER202508_2,2025-08-31,11242.6
PR_A057_PER202508_0,2025-08-31,28441.99
PR_A057_PER202508_1,2025-08-31,17065.2
PR_A057_PER202508_2,2025-08-31,11376.8
PR_A058_PER202508_0,2025-08-31,28777.48
PR_A058_PER202508_1,2025-08-31,17266.49
PR_A058_PER202508_2,2025-08-31,11510.99
PR_A059_PER202508_0,2025-08-31,29112.97
PR_A059_PER202508_1,2025-08-31,17467.78
